State,LGA,Ward,PU-Code,PU-Name,Address,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,latitude,longitude
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-012,FRONT OF ALHAJI ALA COMP. ABULE-EGBA,"FRONT OF ALHAJI ALA COMP. ABULE-EGBA, ALIMOSHO, LAGOS",77,505,True,-1,False,False,False,False,UNKNOWN,38,21,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78321/result_24242_1677516685_thumb.jpg,38.922574,-78.190846
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-013,FRONT OF 13 ADEBIYI STREET ABULE-EGBA,"FRONT OF 13 ADEBIYI STREET ABULE-EGBA, ALIMOSHO, LAGOS",120,691,True,-1,False,False,False,False,UNKNOWN,73,37,4,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78322/result_24243_1677517157_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-014,IKEOLUWA/OLAMABOGUNJE JUNCTION,"IKEOLUWA/OLAMABOGUNJE JUNCTION, ALIMOSHO, LAGOS",93,750,True,-1,False,False,False,False,UNKNOWN,71,9,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78323/result_24244_1677516891_thumb.jpg,,
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-015,AMORI/AYOOLA STREET AWORI,"AMORI/AYOOLA STREET AWORI, ALIMOSHO, LAGOS",104,657,True,-1,False,False,False,False,UNKNOWN,65,30,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78324/result_24245_1677517064_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-016,"FRONT OF 18, SHOBAYO STREET","FRONT OF 18, SHOBAYO STREET, ALIMOSHO, LAGOS",75,508,True,-1,False,False,False,False,UNKNOWN,45,6,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78325/result_24246_1677669513_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-017,FRONT OF 3 ADALEKO STREET,"FRONT OF 3 ADALEKO STREET, ALIMOSHO, LAGOS",119,750,True,-1,False,False,False,False,UNKNOWN,48,42,6,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78326/result_24247_1677516611_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-018,IROKO KARI APA/OLD OTTA ROAD,"IROKO KARI APA/OLD OTTA ROAD, ALIMOSHO, LAGOS",111,777,True,-1,False,False,False,False,UNKNOWN,67,32,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78327/result_24248_1677515878_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-020,PIPELINE/ADEAGA JUNCTION,"PIPELINE/ADEAGA JUNCTION, ALIMOSHO, LAGOS",138,702,True,-1,False,False,False,False,UNKNOWN,71,53,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78329/result_24250_1677516372_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-021,OPP. ARMY CHILD PRY. SCHOOL,"OPP. ARMY CHILD PRY. SCHOOL, ALIMOSHO, LAGOS",104,879,True,-1,False,False,False,False,UNKNOWN,37,41,18,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78330/result_24251_1677516209_thumb.jpg,,
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-022,BESIDE ARMY CHILD PRY. SCHOOL,"BESIDE ARMY CHILD PRY. SCHOOL, ALIMOSHO, LAGOS",67,494,True,-1,False,False,False,False,UNKNOWN,21,36,6,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78331/result_24252_1677516088_thumb.jpg,,
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-023,"IN FRONT OF 12, OLAITAN ST. ABORU I","IN FRONT OF 12, OLAITAN ST. ABORU I, ALIMOSHO, LAGOS",173,1776,True,-1,True,True,False,False,UNKNOWN,90,60,10,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78332/result_24253_1677515986_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-025,"ALONG 23, OLAITAN STREET ABORU","ALONG 23, OLAITAN STREET ABORU, ALIMOSHO, LAGOS",131,997,True,-1,False,True,False,False,UNKNOWN,94,27,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78334/result_24255_1677517483_thumb.jpg,6.538039,3.280547
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-026,SALIDU/AYO AFOLABI STREET ABORU,"SALIDU/AYO AFOLABI STREET ABORU, ALIMOSHO, LAGOS",221,907,True,-1,False,False,False,False,UNKNOWN,74,119,7,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78335/result_24256_1677516279_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-028,OLORUNFEMI/OLOTA JUNCTION,"OLORUNFEMI/OLOTA JUNCTION, ALIMOSHO, LAGOS",125,750,True,-1,False,False,False,False,UNKNOWN,65,45,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78337/result_24258_1677517548_thumb.jpg,,
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-030,"21, OLORUNFEMI STREET OLOTA","21, OLORUNFEMI STREET OLOTA, ALIMOSHO, LAGOS",89,750,True,-1,False,False,False,False,UNKNOWN,55,23,7,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78339/result_24260_1677516035_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-031,AFRICAN CHURCH PRY. SCHOOL I,"AFRICAN CHURCH PRY. SCHOOL I, ALIMOSHO, LAGOS",62,750,True,-1,False,False,False,False,UNKNOWN,27,24,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78340/result_24261_1677516200_thumb.jpg,6.673837,3.269202
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-032,"IN FRONT OF 3, SUBERU OJE","IN FRONT OF 3, SUBERU OJE, ALIMOSHO, LAGOS",279,1654,True,-1,False,False,False,False,UNKNOWN,116,140,8,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78341/result_24262_1677517354_thumb.jpg,22.527074,90.735887
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-034,"IN FRONT OF 67, SUBERU OJE","IN FRONT OF 67, SUBERU OJE, ALIMOSHO, LAGOS",193,984,True,-1,False,False,False,False,UNKNOWN,99,64,6,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78343/result_24264_1677517378_thumb.jpg,22.433991,90.713661
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-035,AGBADO ROAD ANIFOWOSHE B/STOP,"AGBADO ROAD ANIFOWOSHE B/STOP, ALIMOSHO, LAGOS",102,756,True,-1,False,False,False,False,UNKNOWN,77,18,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78344/result_24265_1677516749_thumb.jpg,44.198384,-103.345115
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-036,ALONG NOJIMU STREET ALAGBADO,"ALONG NOJIMU STREET ALAGBADO, ALIMOSHO, LAGOS",124,882,True,-1,False,False,False,False,UNKNOWN,79,25,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78345/result_24266_1677516413_thumb.jpg,6.62135,3.0361
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-037,AFEBA/OLUSOLA STREET,"AFEBA/OLUSOLA STREET, ALIMOSHO, LAGOS",74,862,True,-1,False,True,False,False,UNKNOWN,50,8,2,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78346/result_24267_1677516092_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-039,IN FRONT OF LOCAL GOVT. DISPENSARY I,"IN FRONT OF LOCAL GOVT. DISPENSARY I, ALIMOSHO, LAGOS",120,658,True,-1,False,False,False,False,UNKNOWN,63,46,2,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78348/result_24269_1677517333_thumb.jpg,22.458571,89.554744
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-040,IN FRONT OF LOCAL GOVT. DISPENSARY II,"IN FRONT OF LOCAL GOVT. DISPENSARY II, ALIMOSHO, LAGOS",89,656,True,-1,False,False,False,False,UNKNOWN,43,30,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78349/result_24270_1677516562_thumb.jpg,22.458571,89.554744
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-041,NEAR AJEGUNLE POLICE STATION,"NEAR AJEGUNLE POLICE STATION, ALIMOSHO, LAGOS",165,856,True,-1,False,True,False,False,UNKNOWN,114,27,12,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78350/result_24271_1677516458_thumb.jpg,41.862769,-87.657426
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-042,IN FRONT OF LAGOS STATE MODEL COLL. I,"IN FRONT OF LAGOS STATE MODEL COLL. I, ALIMOSHO, LAGOS",164,1569,True,-1,False,True,False,False,UNKNOWN,146,145,14,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78351/result_24272_1677516871_thumb.jpg,22.458571,89.554744
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-043,IN FRONT OF LAGOS STATE MODEL COLL. II,"IN FRONT OF LAGOS STATE MODEL COLL. II, ALIMOSHO, LAGOS",219,1132,True,-1,False,False,False,False,UNKNOWN,115,66,11,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78352/result_24273_1677517299_thumb.jpg,22.458571,89.554744
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-044,ALONG MEIRAN RD. RIMAX GATE I,"ALONG MEIRAN RD. RIMAX GATE I, ALIMOSHO, LAGOS",145,750,True,-1,False,False,False,False,UNKNOWN,47,80,5,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78353/result_24274_1677516118_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-045,ALONG MEIRAN RD. RIMAX GATE II,"ALONG MEIRAN RD. RIMAX GATE II, ALIMOSHO, LAGOS",91,750,True,-1,False,False,False,False,UNKNOWN,33,29,9,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78354/result_24275_1677516599_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-046,ALONG MEIRAN RD. RIMAX GATE III,"ALONG MEIRAN RD. RIMAX GATE III, ALIMOSHO, LAGOS",93,750,True,-1,False,True,False,False,UNKNOWN,38,30,13,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78355/result_24276_1677517154_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-047,ALONG MEIRAN RD. RIMAX GATE IV,"ALONG MEIRAN RD. RIMAX GATE IV, ALIMOSHO, LAGOS",101,750,True,-1,False,False,False,False,UNKNOWN,37,46,14,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78356/result_24277_1677517498_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-050,IN FRONT OF BALE'S HOUSE,"IN FRONT OF BALE'S HOUSE, ALIMOSHO, LAGOS",166,693,True,-1,False,False,False,False,UNKNOWN,96,47,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78359/result_24280_1677517010_thumb.jpg,22.579473,90.701871
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-051,IKOLA ILUMO,"IKOLA ILUMO, ALIMOSHO, LAGOS",163,1126,True,-1,False,False,False,False,UNKNOWN,75,50,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78360/result_24281_1677516246_thumb.jpg,6.62494,3.2432
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-052,BABA EGBE VILLAGE MEIRAN,"BABA EGBE VILLAGE MEIRAN, ALIMOSHO, LAGOS",92,750,True,-1,False,False,False,False,UNKNOWN,58,24,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78361/result_24282_1677515852_thumb.jpg,35.031356,69.297885
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-053,AWOLUMATE/OLD OTTA ROAD I,"AWOLUMATE/OLD OTTA ROAD I, ALIMOSHO, LAGOS",110,750,True,-1,True,False,False,False,UNKNOWN,54,39,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78362/result_24283_1677516593_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-054,AWOLUMATE/OLD OTTA ROAD II,"AWOLUMATE/OLD OTTA ROAD II, ALIMOSHO, LAGOS",110,750,True,-1,False,True,False,False,UNKNOWN,73,24,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78363/result_24284_1677517368_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-055,AFRICAN CHURCH PRY. SCHOOL IKOLA ODUSI I,"AFRICAN CHURCH PRY. SCHOOL IKOLA ODUSI I, ALIMOSHO, LAGOS",164,851,True,-1,False,False,False,False,UNKNOWN,88,53,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78364/result_24285_1677516657_thumb.jpg,6.673837,3.269202
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-056,AFRICAN CHURCH PRY. SCHOOL IKOLA ODUSI II,"AFRICAN CHURCH PRY. SCHOOL IKOLA ODUSI II, ALIMOSHO, LAGOS",136,750,True,-1,False,False,False,False,UNKNOWN,75,31,9,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78365/result_24286_1677516226_thumb.jpg,6.673837,3.269202
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-058,OKEDUNMOLA/TEMIDIRE JUNCTION I,"OKEDUNMOLA/TEMIDIRE JUNCTION I, ALIMOSHO, LAGOS",87,611,True,-1,False,True,False,False,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78367/result_24288_1677515949_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-059,OKEDUNMOLA/TEMIDIRE JUNCTION II,"OKEDUNMOLA/TEMIDIRE JUNCTION II, ALIMOSHO, LAGOS",55,156,True,-1,False,False,False,False,UNKNOWN,19,10,25,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78368/result_24289_1677516873_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-060,OKEDUNMOLA/TEMIDIRE JUNCTION III,"OKEDUNMOLA/TEMIDIRE JUNCTION III, ALIMOSHO, LAGOS",55,496,True,-1,False,False,False,False,UNKNOWN,33,14,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78369/result_24290_1677516684_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-061,EKORO AYODELE JUNCTION I,"EKORO AYODELE JUNCTION I, ALIMOSHO, LAGOS",123,762,True,-1,False,False,False,False,UNKNOWN,58,52,6,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78370/result_24291_1677516567_thumb.jpg,,
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-062,EKORO AYODELE JUNCTION II,"EKORO AYODELE JUNCTION II, ALIMOSHO, LAGOS",121,853,True,-1,False,True,False,False,UNKNOWN,59,30,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78371/result_24292_1677516417_thumb.jpg,,
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-065,IN FRONT OF 39 LISHABI ROAD III,"IN FRONT OF 39 LISHABI ROAD III, ALIMOSHO, LAGOS",183,1499,True,-1,False,False,False,False,UNKNOWN,135,30,5,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78374/result_24295_1677516955_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-066,MOLAYO NUR. PRY. SCHOOL I,"MOLAYO NUR. PRY. SCHOOL I, ALIMOSHO, LAGOS",158,750,True,-1,False,False,False,False,UNKNOWN,77,58,10,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78375/result_24296_1677517142_thumb.jpg,,
LAGOS,ALIMOSHO,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,24-03-11-067,MOLAYO NUR. PRY. SCHOOL II,"MOLAYO NUR. PRY. SCHOOL II, ALIMOSHO, LAGOS",148,750,True,-1,False,False,False,False,UNKNOWN,85,40,13,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/78376/result_24297_1677516624_thumb.jpg,,
