State,LGA,Ward,PU-Code,PU-Name,Address,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,latitude,longitude
LAGOS,EPE,AGBOWA,24-07-09-002,BESIDE CENTRAL MOSQUE AGBOWA II,"BESIDE CENTRAL MOSQUE AGBOWA II, EPE, LAGOS",96,552,True,-1,False,False,False,False,UNKNOWN,61,4,23,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80277/80277-1677498173.pdf,51.54017,-0.154191
LAGOS,EPE,AGBOWA,24-07-09-003,JUNCTION OF CENTRAL MOSQUE AGBOWA,"JUNCTION OF CENTRAL MOSQUE AGBOWA, EPE, LAGOS",107,613,True,-1,False,False,False,False,UNKNOWN,71,5,29,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80278/80278-1677498246.pdf,6.65794,3.32316
LAGOS,EPE,AGBOWA,24-07-09-004,L.G. PRY. SCH. AGBOWA I,"L.G. PRY. SCH. AGBOWA I, EPE, LAGOS",179,974,True,-1,False,False,False,False,UNKNOWN,128,8,33,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80279/80279-1677498352.pdf,6.58412,3.98336
LAGOS,EPE,AGBOWA,24-07-09-005,L.G. PRY. SCH. AGBOWA II,"L.G. PRY. SCH. AGBOWA II, EPE, LAGOS",133,648,True,-1,False,False,False,False,UNKNOWN,98,7,23,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80280/80280-1677498439.pdf,6.58412,3.98336
LAGOS,EPE,AGBOWA,24-07-09-006,BESIDE P & T AGBOWA I,"BESIDE P & T AGBOWA I, EPE, LAGOS",136,714,True,-1,False,False,False,False,UNKNOWN,89,12,32,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80281/80281-1677498569.pdf,37.110757,15.240824
LAGOS,EPE,AGBOWA,24-07-09-007,BESIDE P & T AGBOWA II,"BESIDE P & T AGBOWA II, EPE, LAGOS",120,462,True,-1,False,False,False,False,UNKNOWN,79,7,34,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80282/80282-1677498708.pdf,37.110757,15.240824
LAGOS,EPE,AGBOWA,24-07-09-008,IN FRONT OF P & T AGBOWA,"IN FRONT OF P & T AGBOWA, EPE, LAGOS",122,475,True,-1,False,True,False,False,UNKNOWN,77,11,27,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80283/80283-1677498856.pdf,22.458571,89.554744
LAGOS,EPE,AGBOWA,24-07-09-009,OPP. P & T AGBOWA,"OPP. P & T AGBOWA, EPE, LAGOS",104,573,True,-1,False,False,False,False,UNKNOWN,68,3,29,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80284/80284-1677498948.pdf,37.110757,15.240824
LAGOS,EPE,AGBOWA,24-07-09-010,IN FRONT OF CENTRAL MOSQUE AGBOWA,"IN FRONT OF CENTRAL MOSQUE AGBOWA, EPE, LAGOS",94,467,True,-1,False,False,False,False,UNKNOWN,58,3,26,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80285/80285-1677499034.pdf,22.458571,89.554744
LAGOS,EPE,AGBOWA,24-07-09-011,OPP. CENTRAL MOSQUE AGBOWA,"OPP. CENTRAL MOSQUE AGBOWA, EPE, LAGOS",77,455,True,-1,False,False,False,False,UNKNOWN,50,3,21,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80286/80286-1677499101.pdf,43.687924,-81.706366
LAGOS,EPE,AGBOWA IKOSI,24-07-10-003,END OF OKE POPO ST.,"END OF OKE POPO ST., EPE, LAGOS",96,539,True,-1,False,False,False,False,UNKNOWN,59,9,23,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23358/pu/80289/80289-1677497014.pdf,6.58412,3.98336
LAGOS,EPE,AGBOWA IKOSI,24-07-10-004,ADO VILLAGE,"ADO VILLAGE, EPE, LAGOS",131,707,True,-1,False,False,False,False,UNKNOWN,91,7,25,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23358/pu/80290/80290-1677497111.pdf,6.442778,3.371503
LAGOS,EPE,AGBOWA IKOSI,24-07-10-005,L.G. PRY. SCH. IKOSI,"L.G. PRY. SCH. IKOSI, EPE, LAGOS",120,479,True,-1,False,False,False,False,UNKNOWN,74,6,36,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23358/pu/80291/80291-1677497405.pdf,6.6117,3.70567
LAGOS,EPE,AGBOWA IKOSI,24-07-10-007,"IN FRONT OF NO. 66, OKEPOPO ST. II","IN FRONT OF NO. 66, OKEPOPO ST. II, EPE, LAGOS",119,530,True,-1,False,True,False,False,UNKNOWN,71,8,34,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23358/pu/80293/80293-1677497541.pdf,6.58412,3.98336
LAGOS,EPE,AGBOWA IKOSI,24-07-10-008,IN FRONT NO. 5 AYEGBAMI ST. I,"IN FRONT NO. 5 AYEGBAMI ST. I, EPE, LAGOS",173,697,True,-1,False,False,False,False,UNKNOWN,120,2,36,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23358/pu/80294/80294-1677497642.pdf,6.445003,3.403978
LAGOS,EPE,AGBOWA IKOSI,24-07-10-009,IN FRONT NO. 5 AYEGBAMI ST. II,"IN FRONT NO. 5 AYEGBAMI ST. II, EPE, LAGOS",222,987,True,-1,False,True,False,False,UNKNOWN,156,6,31,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23358/pu/80295/80295-1677497718.pdf,6.58412,3.98336
LAGOS,EPE,AGBOWA IKOSI,24-07-10-010,END OF OKEPOPO ST. II,"END OF OKEPOPO ST. II, EPE, LAGOS",113,576,True,-1,False,False,False,False,UNKNOWN,75,9,26,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23358/pu/80296/80296-1677497791.pdf,6.58412,3.98336
LAGOS,EPE,AGO OWU,24-07-11-001,METH. PRY. SCH. OWU I,"METH. PRY. SCH. OWU I, EPE, LAGOS",117,507,True,-1,False,False,False,False,UNKNOWN,82,7,25,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23359/pu/80297/80297-1677576459.pdf,,
LAGOS,EPE,AGO OWU,24-07-11-002,R.C.M. PRY. SCH. IMOPE,"R.C.M. PRY. SCH. IMOPE, EPE, LAGOS",51,355,True,-1,False,True,False,False,UNKNOWN,36,1,14,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23359/pu/80298/80298-1677577136.pdf,,
LAGOS,EPE,AGO OWU,24-07-11-003,METH. PRY. SCH. OWU II,"METH. PRY. SCH. OWU II, EPE, LAGOS",125,506,True,-1,False,False,False,False,UNKNOWN,95,4,25,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23359/pu/80299/80299-1677577329.pdf,,
LAGOS,EPE,AGO OWU,24-07-11-004,OTA PRY. SCH. OTA I,"OTA PRY. SCH. OTA I, EPE, LAGOS",156,606,True,-1,False,False,False,False,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23359/pu/80300/80300-1677577571.pdf,6.691,3.2361
LAGOS,EPE,AGO OWU,24-07-11-005,OTA PRY. SCH. OTA II,"OTA PRY. SCH. OTA II, EPE, LAGOS",126,556,True,-1,False,False,False,False,UNKNOWN,92,6,20,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23359/pu/80301/80301-1677577750.pdf,6.6901,3.2384
LAGOS,EPE,AGO OWU,24-07-11-006,U.P.E PRY. SCH. ODOAYANDELU I,"U.P.E PRY. SCH. ODOAYANDELU I, EPE, LAGOS",121,412,True,-1,False,False,False,False,UNKNOWN,54,22,29,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23359/pu/80302/80302-1677577883.pdf,,
LAGOS,EPE,AGO OWU,24-07-11-007,U.P.E PRY. SCH. ODOAYANDELU II,"U.P.E PRY. SCH. ODOAYANDELU II, EPE, LAGOS",121,469,True,-1,False,False,False,False,UNKNOWN,65,16,27,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23359/pu/80303/80303-1677578151.pdf,,
LAGOS,EPE,AGO OWU,24-07-11-008,U.P.E PRY. SCH. IGANKE I,"U.P.E PRY. SCH. IGANKE I, EPE, LAGOS",72,296,True,-1,False,False,False,False,UNKNOWN,49,0,18,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23359/pu/80304/80304-1677578294.pdf,,
LAGOS,EPE,AGO OWU,24-07-11-009,IN FRONT OF NO. 7 OGUNLARI ST. I,"IN FRONT OF NO. 7 OGUNLARI ST. I, EPE, LAGOS",171,659,True,-1,False,True,False,False,UNKNOWN,64,6,40,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23359/pu/80305/80305-1677578445.pdf,6.58412,3.98336
LAGOS,EPE,AGO OWU,24-07-11-010,IN FRONT OF NO. 7 OGUNLARI ST. II,"IN FRONT OF NO. 7 OGUNLARI ST. II, EPE, LAGOS",95,434,True,-1,False,False,False,False,UNKNOWN,56,4,18,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23359/pu/80306/80306-1677578595.pdf,6.58412,3.98336
LAGOS,EPE,AGO OWU,24-07-11-011,U.P.E PRY. SCH. IGANKE II,"U.P.E PRY. SCH. IGANKE II, EPE, LAGOS",54,281,True,-1,False,False,False,False,UNKNOWN,32,2,16,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23359/pu/80307/80307-1677578724.pdf,,
LAGOS,EPE,ORUGBO,24-07-12-001,ANG. PRY. SCH. AJEBO I,"ANG. PRY. SCH. AJEBO I, EPE, LAGOS",126,641,True,-1,False,False,False,False,UNKNOWN,84,14,24,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79482/result_26084_1677578658_thumb.jpg,,
LAGOS,EPE,ORUGBO,24-07-12-002,R.C.M PRY. SCH. ORUGBO I,"R.C.M PRY. SCH. ORUGBO I, EPE, LAGOS",93,562,True,-1,False,False,False,False,UNKNOWN,73,3,10,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79483/result_26085_1677578865_thumb.jpg,6.338966,5.602161
LAGOS,EPE,ORUGBO,24-07-12-003,R.C.M PRY. SCH. ORUGBO II,"R.C.M PRY. SCH. ORUGBO II, EPE, LAGOS",79,598,True,-1,False,False,False,False,UNKNOWN,65,2,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79484/result_26086_1677579029_thumb.jpg,6.338966,5.602161
LAGOS,EPE,ORUGBO,24-07-12-004,ANGLICAN PRIMARY  SCHOOL  AJEBO II,"ANGLICAN PRIMARY  SCHOOL  AJEBO II, EPE, LAGOS",77,549,True,-1,False,False,False,False,UNKNOWN,43,16,17,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79485/result_26087_1677579106_thumb.jpg,6.7044,3.5115
LAGOS,EPE,ORUGBO,24-07-12-005,R.C.M. PRY. SCH. ORUGBO III,"R.C.M. PRY. SCH. ORUGBO III, EPE, LAGOS",80,527,True,-1,False,False,False,False,UNKNOWN,66,0,9,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79486/result_26088_1677579180_thumb.jpg,6.338966,5.602161
LAGOS,EPE,ILARA,24-07-13-001,U.P.E PRY. SCH. ILARA I,"U.P.E PRY. SCH. ILARA I, EPE, LAGOS",145,713,True,-1,False,False,False,False,UNKNOWN,85,21,30,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80314/80314-1677509180.pdf,,
LAGOS,EPE,ILARA,24-07-13-002,U.P.E PRY. SCH. ILARA II,"U.P.E PRY. SCH. ILARA II, EPE, LAGOS",81,557,True,-1,False,False,False,False,UNKNOWN,57,7,12,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80315/80315-1677509237.pdf,,
LAGOS,EPE,ILARA,24-07-13-003,ANG. PRY. SCH. IGBOYE I,"ANG. PRY. SCH. IGBOYE I, EPE, LAGOS",87,366,True,-1,False,False,False,False,UNKNOWN,56,1,27,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80316/80316-1677509343.pdf,,
LAGOS,EPE,ILARA,24-07-13-004,ANG. PRY. SCH. IGBOYE II,"ANG. PRY. SCH. IGBOYE II, EPE, LAGOS",92,309,True,-1,False,False,False,False,UNKNOWN,53,3,28,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80317/80317-1677509398.pdf,,
LAGOS,EPE,ILARA,24-07-13-005,ODOYAN GUNSHIN I,"ODOYAN GUNSHIN I, EPE, LAGOS",30,320,True,-1,False,True,False,False,UNKNOWN,24,4,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80318/80318-1677509455.pdf,,
LAGOS,EPE,ILARA,24-07-13-006,ODOYAN GUNSHIN II,"ODOYAN GUNSHIN II, EPE, LAGOS",46,367,True,-1,False,False,False,False,UNKNOWN,38,2,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80319/80319-1677509512.pdf,,
LAGOS,EPE,ILARA,24-07-13-007,ILARA,"ILARA, EPE, LAGOS",88,465,True,-1,False,False,False,False,UNKNOWN,73,5,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80320/80320-1677509578.pdf,6.70034,3.47286
LAGOS,EPE,ILARA,24-07-13-008,ESE EBUTE,"ESE EBUTE, EPE, LAGOS",40,190,True,-1,False,False,False,False,UNKNOWN,30,1,8,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80321/80321-1677509635.pdf,6.60086,3.48818
LAGOS,EPE,ILARA,24-07-13-009,AGODO VILLAGE,"AGODO VILLAGE, EPE, LAGOS",26,123,True,-1,False,False,False,False,UNKNOWN,7,9,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80322/80322-1677509684.pdf,6.461836,3.388654
LAGOS,EPE,ILARA,24-07-13-010,OGUNDUJA VILLAGE,"OGUNDUJA VILLAGE, EPE, LAGOS",6,176,True,-1,False,False,False,False,UNKNOWN,4,0,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80323/80323-1677509741.pdf,6.56611,3.335981
LAGOS,EPE,ILARA,24-07-13-011,R.C.M. SCH. IJI,"R.C.M. SCH. IJI, EPE, LAGOS",14,207,True,-1,False,False,False,False,UNKNOWN,12,1,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80324/80324-1677509803.pdf,,
LAGOS,EPE,ILARA,24-07-13-012,IMERU VILLAGE,"IMERU VILLAGE, EPE, LAGOS",13,78,True,-1,False,False,False,False,UNKNOWN,9,1,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80325/80325-1677509849.pdf,6.56611,3.335981
LAGOS,EPE,ILARA,24-07-13-013,ABA APAWA,"ABA APAWA, EPE, LAGOS",7,158,True,-1,False,False,False,False,UNKNOWN,7,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80326/80326-1677509900.pdf,6.50327,4.06591
LAGOS,EPE,ILARA,24-07-13-014,OGOI GOI VILLAGE,"OGOI GOI VILLAGE, EPE, LAGOS",5,130,True,-1,False,False,False,False,UNKNOWN,3,0,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80327/80327-1677509957.pdf,,
LAGOS,EPE,ILARA,24-07-13-016,TALARAKE VILLAGE,"TALARAKE VILLAGE, EPE, LAGOS",33,150,True,-1,False,True,False,False,UNKNOWN,26,1,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80329/80329-1677510073.pdf,6.56611,3.335981
LAGOS,EPE,ILARA,24-07-13-017,L.G. PRY. SCH. IGBOYE,"L.G. PRY. SCH. IGBOYE, EPE, LAGOS",100,459,True,-1,False,False,False,False,UNKNOWN,69,4,22,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80330/80330-1677510127.pdf,6.58412,3.98336
LAGOS,EPE,ILARA,24-07-13-018,ODO YANGUSHIN,"ODO YANGUSHIN, EPE, LAGOS",35,355,True,-1,False,False,False,False,UNKNOWN,29,0,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80331/80331-1677510234.pdf,6.65953,3.82892
LAGOS,EPE,ILARA,24-07-13-019,IGBOYE HIGH SCH. I,"IGBOYE HIGH SCH. I, EPE, LAGOS",137,687,True,-1,False,False,False,False,UNKNOWN,92,8,25,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80332/80332-1677510319.pdf,,
LAGOS,EPE,ILARA,24-07-13-020,DAGBAYAN VILLAGE,"DAGBAYAN VILLAGE, EPE, LAGOS",10,95,True,-1,False,False,False,False,UNKNOWN,8,0,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80333/80333-1677510392.pdf,6.56611,3.335981
LAGOS,EPE,ILARA,24-07-13-021,IGBOYE HIGH SCH. II,"IGBOYE HIGH SCH. II, EPE, LAGOS",150,741,True,-1,False,False,False,False,UNKNOWN,101,7,29,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80334/80334-1677510450.pdf,,
LAGOS,EPE,IBONWON,24-07-14-001,IN FRONT OF TOWN HALL ODOSIWOLA,"IN FRONT OF TOWN HALL ODOSIWOLA, EPE, LAGOS",120,606,True,-1,False,False,False,False,UNKNOWN,92,21,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79508/result_26111_1677578112_thumb.jpg,,
LAGOS,EPE,IBONWON,24-07-14-002,A.U.D PRY. SCH. IBONWON I,"A.U.D PRY. SCH. IBONWON I, EPE, LAGOS",175,777,True,-1,False,False,False,False,UNKNOWN,131,11,31,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79509/result_26112_1677578257_thumb.jpg,,
LAGOS,EPE,IBONWON,24-07-14-003,A.U.D PRY. SCH. IBONWON II,"A.U.D PRY. SCH. IBONWON II, EPE, LAGOS",79,583,True,-1,False,False,False,False,UNKNOWN,60,3,13,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79510/result_26113_1677578440_thumb.jpg,,
LAGOS,EPE,IBONWON,24-07-14-004,R.C.M. PRY. SCH. IBONWON I,"R.C.M. PRY. SCH. IBONWON I, EPE, LAGOS",65,384,True,-1,False,False,False,False,UNKNOWN,47,6,12,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79511/result_26114_1677578598_thumb.jpg,,
LAGOS,EPE,IBONWON,24-07-14-005,R.C.M. PRY. SCH. IBONWON II,"R.C.M. PRY. SCH. IBONWON II, EPE, LAGOS",49,373,True,-1,False,False,False,False,UNKNOWN,37,3,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79512/result_26115_1677578724_thumb.jpg,,
LAGOS,EPE,IBONWON,24-07-14-006,TOLORI VILLAGE,"TOLORI VILLAGE, EPE, LAGOS",18,85,True,-1,False,False,False,False,UNKNOWN,16,0,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79513/result_26116_1677578834_thumb.jpg,6.56611,3.335981
LAGOS,EPE,IBONWON,24-07-14-007,R.C.M. PRY. SCH. IGBONLA,"R.C.M. PRY. SCH. IGBONLA, EPE, LAGOS",53,418,True,-1,False,False,False,False,UNKNOWN,43,3,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79514/result_26117_1677578951_thumb.jpg,,
LAGOS,EPE,IBONWON,24-07-14-008,MAFO VILLAGE,"MAFO VILLAGE, EPE, LAGOS",17,285,True,-1,False,False,False,False,UNKNOWN,7,0,10,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79515/result_26118_1677579100_thumb.jpg,51.44532,7.259143
LAGOS,EPE,IBONWON,24-07-14-009,A.U.D. PRY. SCH. IBONWON III,"A.U.D. PRY. SCH. IBONWON III, EPE, LAGOS",70,309,True,-1,False,False,False,False,UNKNOWN,54,1,12,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79516/result_26119_1677579215_thumb.jpg,,
